,Event,DriverNumber,LapTime,LapNumber,Compound,TyreLife,NextLapTime
3259,3,18,35000.0,12.0,2,2.0,811000.0
3260,3,18,811000.0,13.0,2,3.0,669000.0
3261,3,18,669000.0,14.0,2,4.0,320000.0
3262,3,18,320000.0,15.0,2,5.0,207000.0
3263,3,18,207000.0,16.0,2,6.0,35000.0
3264,3,18,35000.0,17.0,2,7.0,7000.0
3265,3,18,7000.0,18.0,2,8.0,250000.0
3266,3,18,250000.0,19.0,2,9.0,77000.0
3267,3,18,77000.0,20.0,2,10.0,695000.0
3268,3,18,695000.0,21.0,2,11.0,588000.0
3269,3,18,588000.0,22.0,2,12.0,140000.0
3270,3,18,140000.0,23.0,2,13.0,340000.0
3271,3,18,340000.0,24.0,2,14.0,969000.0
3272,3,18,969000.0,25.0,2,15.0,709000.0
3273,3,18,709000.0,26.0,2,16.0,890000.0
3274,3,18,890000.0,27.0,2,17.0,521000.0
3275,3,18,521000.0,28.0,2,18.0,343000.0
3276,3,18,343000.0,29.0,2,19.0,640000.0
3277,3,18,640000.0,30.0,2,20.0,854000.0
3278,3,18,854000.0,31.0,2,21.0,818000.0
3279,3,18,818000.0,32.0,2,22.0,437000.0
3280,3,18,437000.0,33.0,2,23.0,808000.0
3281,3,18,808000.0,34.0,2,24.0,572000.0
3282,3,18,572000.0,35.0,2,25.0,672000.0
3283,3,18,672000.0,36.0,2,26.0,772000.0
3284,3,18,772000.0,37.0,2,27.0,9000.0
3285,3,18,9000.0,38.0,2,28.0,991000.0
3286,3,18,991000.0,39.0,2,29.0,198000.0
3287,3,18,198000.0,40.0,2,30.0,599000.0
3288,3,18,599000.0,41.0,2,31.0,617000.0
3289,3,18,617000.0,42.0,2,32.0,433000.0
3290,3,18,433000.0,43.0,2,33.0,251000.0
3291,3,18,251000.0,44.0,2,34.0,462000.0
3292,3,18,462000.0,45.0,2,35.0,352000.0
3293,3,18,352000.0,46.0,2,36.0,416000.0
3294,3,18,416000.0,47.0,2,37.0,876000.0
3295,3,18,876000.0,48.0,2,38.0,64000.0
3296,3,18,64000.0,49.0,2,39.0,150000.0
3297,3,18,150000.0,50.0,2,40.0,732000.0
3298,3,20,239000.0,1.0,1,4.0,357000.0
3299,3,20,357000.0,2.0,1,5.0,873000.0
3300,3,20,873000.0,3.0,1,6.0,816000.0
3301,3,20,816000.0,4.0,1,7.0,712000.0
3302,3,20,712000.0,5.0,1,8.0,678000.0
3303,3,20,678000.0,6.0,1,9.0,41000.0
3304,3,20,41000.0,7.0,1,10.0,203000.0
3305,3,20,203000.0,8.0,2,1.0,566000.0
3306,3,20,566000.0,9.0,2,2.0,957000.0
3307,3,20,957000.0,10.0,2,3.0,667000.0
3308,3,20,667000.0,11.0,2,4.0,317000.0
3309,3,20,317000.0,12.0,2,5.0,624000.0
3310,3,20,624000.0,13.0,2,6.0,694000.0
3311,3,20,694000.0,14.0,2,7.0,517000.0
3312,3,20,517000.0,15.0,2,8.0,838000.0
3313,3,20,838000.0,16.0,2,9.0,731000.0
3314,3,20,731000.0,17.0,2,10.0,498000.0
3315,3,20,498000.0,18.0,2,11.0,894000.0
3316,3,20,894000.0,19.0,2,12.0,572000.0
3317,3,20,572000.0,20.0,2,13.0,250000.0
3318,3,20,250000.0,21.0,2,14.0,231000.0
3319,3,20,231000.0,22.0,2,15.0,25000.0
3320,3,20,25000.0,23.0,2,16.0,243000.0
3321,3,20,243000.0,24.0,2,17.0,407000.0
3322,3,20,407000.0,25.0,2,18.0,875000.0
3323,3,20,875000.0,26.0,2,19.0,204000.0
3324,3,20,204000.0,27.0,2,20.0,468000.0
3325,3,20,468000.0,28.0,2,21.0,516000.0
3326,3,20,516000.0,29.0,2,22.0,159000.0
3327,3,20,159000.0,30.0,2,23.0,374000.0
3328,3,20,374000.0,31.0,2,24.0,333000.0
3329,3,20,333000.0,32.0,2,25.0,278000.0
3330,3,20,278000.0,33.0,2,26.0,838000.0
3331,3,20,838000.0,34.0,2,27.0,872000.0
3332,3,20,872000.0,35.0,2,28.0,441000.0
3333,3,20,441000.0,36.0,2,29.0,609000.0
3334,3,20,609000.0,37.0,2,30.0,893000.0
3335,3,20,893000.0,38.0,2,31.0,173000.0
3336,3,20,173000.0,39.0,2,32.0,980000.0
3337,3,20,980000.0,40.0,1,1.0,819000.0
3338,3,20,819000.0,41.0,1,2.0,682000.0
3339,3,20,682000.0,42.0,1,3.0,751000.0
3340,3,20,751000.0,43.0,1,4.0,863000.0
3341,3,20,863000.0,44.0,1,5.0,671000.0
3342,3,20,671000.0,45.0,1,6.0,736000.0
3343,3,20,736000.0,46.0,1,7.0,131000.0
3344,3,20,131000.0,47.0,1,8.0,292000.0
3345,3,20,292000.0,48.0,1,9.0,166000.0
3346,3,20,166000.0,49.0,1,10.0,87000.0
3347,3,23,360000.0,1.0,1,1.0,885000.0
3348,3,23,885000.0,2.0,1,2.0,461000.0
3349,3,23,461000.0,3.0,1,3.0,21000.0
3350,3,23,21000.0,4.0,1,4.0,845000.0
3351,3,23,845000.0,5.0,1,5.0,691000.0
3352,3,23,691000.0,6.0,1,6.0,59000.0
3353,3,23,59000.0,7.0,1,7.0,396000.0
3354,3,23,396000.0,8.0,1,8.0,486000.0
3355,3,23,486000.0,9.0,1,9.0,507000.0
3356,3,23,507000.0,10.0,1,10.0,454000.0
3357,3,23,454000.0,11.0,1,11.0,673000.0
3358,3,23,673000.0,12.0,1,12.0,318000.0
3359,3,23,318000.0,13.0,2,1.0,317000.0
3360,3,23,317000.0,14.0,2,2.0,270000.0
3361,3,23,270000.0,15.0,2,3.0,311000.0
3362,3,23,311000.0,16.0,2,4.0,210000.0
3363,3,23,210000.0,17.0,2,5.0,976000.0
3364,3,23,976000.0,18.0,2,6.0,799000.0
3365,3,23,799000.0,19.0,2,7.0,91000.0
3366,3,23,91000.0,20.0,2,8.0,312000.0
3367,3,23,312000.0,21.0,2,9.0,71000.0
3368,3,23,71000.0,22.0,2,10.0,407000.0
3369,3,23,407000.0,23.0,2,11.0,473000.0
3370,3,23,473000.0,24.0,2,12.0,251000.0
3371,3,23,251000.0,25.0,2,13.0,555000.0
3372,3,23,555000.0,26.0,2,14.0,656000.0
3373,3,23,656000.0,27.0,2,15.0,727000.0
3374,3,23,727000.0,28.0,2,16.0,470000.0
3375,3,23,470000.0,29.0,2,17.0,241000.0
3376,3,23,241000.0,30.0,2,18.0,690000.0
3377,3,23,690000.0,31.0,2,19.0,61000.0
3378,3,23,61000.0,32.0,2,20.0,533000.0
3379,3,23,533000.0,33.0,2,21.0,182000.0
3380,3,23,182000.0,34.0,2,22.0,294000.0
3381,3,23,294000.0,35.0,2,23.0,326000.0
3382,3,23,326000.0,36.0,2,24.0,461000.0
3383,3,23,461000.0,37.0,2,25.0,677000.0
3384,3,23,677000.0,38.0,2,26.0,613000.0
3385,3,23,613000.0,39.0,2,27.0,189000.0
3386,3,23,189000.0,40.0,2,28.0,534000.0
3387,3,23,534000.0,41.0,2,29.0,161000.0
3388,3,23,161000.0,42.0,2,30.0,647000.0
3389,3,23,647000.0,43.0,2,31.0,568000.0
3390,3,23,568000.0,44.0,2,32.0,184000.0
3391,3,23,184000.0,45.0,2,33.0,420000.0
3392,3,23,420000.0,46.0,2,34.0,227000.0
3393,3,23,227000.0,47.0,2,35.0,234000.0
3394,3,23,234000.0,48.0,2,36.0,754000.0
3395,3,23,754000.0,49.0,2,37.0,851000.0
3396,3,26,33000.0,1.0,1,6.0,837000.0
3397,3,26,837000.0,2.0,1,7.0,422000.0
3398,3,26,422000.0,3.0,1,8.0,963000.0
3399,3,26,963000.0,4.0,1,9.0,152000.0
3400,3,26,152000.0,5.0,1,10.0,135000.0
3401,3,26,135000.0,6.0,2,1.0,399000.0
3402,3,26,399000.0,7.0,2,2.0,170000.0
3403,3,26,170000.0,8.0,2,3.0,875000.0
3404,3,26,875000.0,9.0,2,4.0,697000.0
3405,3,26,697000.0,10.0,2,5.0,360000.0
3406,3,26,360000.0,11.0,2,6.0,914000.0
3407,3,26,914000.0,12.0,2,7.0,450000.0
3408,3,26,450000.0,13.0,2,8.0,689000.0
3409,3,26,689000.0,14.0,2,9.0,103000.0
3410,3,26,103000.0,15.0,2,10.0,187000.0
3411,3,26,187000.0,16.0,2,11.0,461000.0
3412,3,26,461000.0,17.0,2,12.0,320000.0
3413,3,26,320000.0,18.0,2,13.0,879000.0
3414,3,26,879000.0,19.0,2,14.0,555000.0
3415,3,26,555000.0,20.0,2,15.0,485000.0
3416,3,26,485000.0,21.0,2,16.0,284000.0
3417,3,26,284000.0,22.0,2,17.0,874000.0
3418,3,26,874000.0,23.0,2,18.0,998000.0
3419,3,26,998000.0,24.0,2,19.0,929000.0
3420,3,26,929000.0,25.0,2,20.0,801000.0
3421,3,26,801000.0,26.0,2,21.0,146000.0
3422,3,26,146000.0,27.0,2,22.0,681000.0
3423,3,26,681000.0,28.0,2,23.0,998000.0
3424,3,26,998000.0,29.0,2,24.0,13000.0
3425,3,26,13000.0,30.0,2,25.0,906000.0
3426,3,26,906000.0,31.0,2,26.0,335000.0
3427,3,26,335000.0,32.0,2,27.0,484000.0
3428,3,27,808000.0,1.0,1,1.0,512000.0
3429,3,27,512000.0,2.0,1,2.0,755000.0
3430,3,27,755000.0,3.0,1,3.0,614000.0
3431,3,27,614000.0,4.0,1,4.0,333000.0
3432,3,27,333000.0,5.0,1,5.0,225000.0
3433,3,27,225000.0,6.0,1,6.0,906000.0
3434,3,27,906000.0,7.0,1,7.0,25000.0
3435,3,27,25000.0,8.0,1,8.0,180000.0
3436,3,27,180000.0,9.0,2,1.0,595000.0
3437,3,27,595000.0,10.0,2,2.0,159000.0
3438,3,27,159000.0,11.0,2,3.0,989000.0
3439,3,27,989000.0,12.0,2,4.0,33000.0
3440,3,27,33000.0,13.0,2,5.0,270000.0
3441,3,27,270000.0,14.0,2,6.0,565000.0
3442,3,27,565000.0,15.0,2,7.0,982000.0
3443,3,27,982000.0,16.0,2,8.0,75000.0
3444,3,27,75000.0,17.0,2,9.0,261000.0
3445,3,27,261000.0,18.0,2,10.0,498000.0
3446,3,27,498000.0,19.0,2,11.0,834000.0
3447,3,27,834000.0,20.0,2,12.0,773000.0
3448,3,27,773000.0,21.0,2,13.0,717000.0
3449,3,27,717000.0,22.0,2,14.0,629000.0
3450,3,27,629000.0,23.0,2,15.0,383000.0
3451,3,27,383000.0,24.0,2,16.0,807000.0
3452,3,27,807000.0,25.0,2,17.0,116000.0
3453,3,27,116000.0,26.0,2,18.0,350000.0
3454,3,27,350000.0,27.0,2,19.0,963000.0
3455,3,27,963000.0,28.0,2,20.0,688000.0
3456,3,27,688000.0,29.0,2,21.0,518000.0
3457,3,27,518000.0,30.0,2,22.0,699000.0
3458,3,27,699000.0,31.0,2,23.0,447000.0
3459,3,27,447000.0,32.0,2,24.0,762000.0
3460,3,27,762000.0,33.0,2,25.0,947000.0
3461,3,27,947000.0,34.0,2,26.0,969000.0
3462,3,27,969000.0,35.0,1,1.0,935000.0
3463,3,27,935000.0,36.0,1,2.0,462000.0
3464,3,27,462000.0,37.0,1,3.0,792000.0
3465,3,27,792000.0,38.0,1,4.0,483000.0
3466,3,27,483000.0,39.0,1,5.0,707000.0
3467,3,27,707000.0,40.0,1,6.0,841000.0
3468,3,27,841000.0,41.0,1,7.0,757000.0
3469,3,27,757000.0,42.0,1,8.0,407000.0
3470,3,27,407000.0,43.0,1,9.0,501000.0
3471,3,27,501000.0,44.0,1,10.0,737000.0
3472,3,27,737000.0,45.0,1,11.0,463000.0
3473,3,27,463000.0,46.0,1,12.0,269000.0
3474,3,27,269000.0,47.0,1,13.0,869000.0
3475,3,27,869000.0,48.0,1,14.0,310000.0
3476,3,27,310000.0,49.0,1,15.0,205000.0
3477,3,3,555000.0,1.0,1,1.0,773000.0
3478,3,3,773000.0,2.0,1,2.0,333000.0
3479,3,3,333000.0,3.0,1,3.0,810000.0
3480,3,3,810000.0,4.0,1,4.0,82000.0
3481,3,3,82000.0,5.0,1,5.0,289000.0
3482,3,3,289000.0,6.0,1,6.0,212000.0
3483,3,3,212000.0,7.0,1,7.0,91000.0
3484,3,3,91000.0,8.0,1,8.0,520000.0
3485,3,3,520000.0,9.0,1,9.0,178000.0
3486,3,3,178000.0,10.0,1,10.0,766000.0
3487,3,3,766000.0,11.0,2,1.0,765000.0
3488,3,3,765000.0,12.0,2,2.0,724000.0
3489,3,3,724000.0,13.0,2,3.0,673000.0
3490,3,3,673000.0,14.0,2,4.0,284000.0
3491,3,3,284000.0,15.0,2,5.0,180000.0
3492,3,3,180000.0,16.0,2,6.0,539000.0
3493,3,3,539000.0,17.0,2,7.0,169000.0
3494,3,3,169000.0,18.0,2,8.0,41000.0
3495,3,3,41000.0,19.0,2,9.0,992000.0
3496,3,3,992000.0,20.0,2,10.0,959000.0
3497,3,3,959000.0,21.0,2,11.0,376000.0
3498,3,3,376000.0,22.0,2,12.0,96000.0
3499,3,3,96000.0,23.0,2,13.0,480000.0
3500,3,3,480000.0,24.0,2,14.0,535000.0
3501,3,3,535000.0,25.0,2,15.0,437000.0
3502,3,3,437000.0,26.0,2,16.0,265000.0
3503,3,3,265000.0,27.0,2,17.0,277000.0
3504,3,3,277000.0,28.0,2,18.0,767000.0
3505,3,3,767000.0,29.0,2,19.0,791000.0
3506,3,3,791000.0,30.0,2,20.0,
3507,3,33,904000.0,1.0,1,5.0,238000.0
3508,3,33,238000.0,2.0,1,6.0,552000.0
3509,3,33,552000.0,3.0,1,7.0,338000.0
3510,3,33,338000.0,4.0,1,8.0,563000.0
3511,3,33,563000.0,5.0,1,9.0,568000.0
3512,3,33,568000.0,6.0,1,10.0,173000.0
3513,3,33,173000.0,7.0,1,11.0,969000.0
3514,3,33,969000.0,8.0,1,12.0,116000.0
3515,3,33,116000.0,9.0,1,13.0,120000.0
3516,3,33,120000.0,10.0,1,14.0,243000.0
3517,3,33,243000.0,11.0,1,15.0,735000.0
3518,3,33,735000.0,12.0,1,16.0,243000.0
3519,3,33,243000.0,13.0,1,17.0,703000.0
3520,3,33,703000.0,14.0,1,18.0,231000.0
3521,3,33,231000.0,15.0,2,1.0,320000.0
3522,3,33,320000.0,16.0,2,2.0,941000.0
3523,3,33,941000.0,17.0,2,3.0,487000.0
3524,3,33,487000.0,18.0,2,4.0,919000.0
3525,3,33,919000.0,19.0,2,5.0,569000.0
3526,3,33,569000.0,20.0,2,6.0,529000.0
3527,3,33,529000.0,21.0,2,7.0,660000.0
3528,3,33,660000.0,22.0,2,8.0,387000.0
3529,3,33,387000.0,23.0,2,9.0,625000.0
3530,3,33,625000.0,24.0,2,10.0,825000.0
3531,3,33,825000.0,25.0,2,11.0,748000.0
3532,3,33,748000.0,26.0,2,12.0,559000.0
3533,3,33,559000.0,27.0,2,13.0,813000.0
3534,3,33,813000.0,28.0,2,14.0,910000.0
3535,3,33,910000.0,29.0,2,15.0,576000.0
3536,3,33,576000.0,30.0,2,16.0,51000.0
3537,3,33,51000.0,31.0,2,17.0,613000.0
3538,3,33,613000.0,32.0,2,18.0,46000.0
3539,3,33,46000.0,33.0,2,19.0,184000.0
3540,3,33,184000.0,34.0,2,20.0,624000.0
3541,3,33,624000.0,35.0,2,21.0,109000.0
3542,3,33,109000.0,36.0,2,22.0,169000.0
3543,3,33,169000.0,37.0,2,23.0,428000.0
3544,3,33,428000.0,38.0,2,24.0,794000.0
3545,3,33,794000.0,39.0,2,25.0,588000.0
3546,3,33,588000.0,40.0,2,26.0,555000.0
3547,3,33,555000.0,41.0,2,27.0,111000.0
3548,3,33,111000.0,42.0,2,28.0,706000.0
3549,3,33,706000.0,43.0,2,29.0,494000.0
3550,3,33,494000.0,44.0,2,30.0,792000.0
3551,3,33,792000.0,45.0,2,31.0,937000.0
3552,3,33,937000.0,46.0,2,32.0,47000.0
3553,3,33,47000.0,47.0,2,33.0,477000.0
3554,3,33,477000.0,48.0,2,34.0,776000.0
3555,3,33,776000.0,49.0,2,35.0,449000.0
3556,3,33,449000.0,50.0,2,36.0,921000.0
3557,3,4,962000.0,1.0,1,6.0,771000.0
3558,3,4,771000.0,2.0,1,7.0,172000.0
3559,3,4,172000.0,3.0,1,8.0,618000.0
3560,3,4,618000.0,4.0,1,9.0,594000.0
3561,3,4,594000.0,5.0,1,10.0,403000.0
3562,3,4,403000.0,6.0,1,11.0,950000.0
3563,3,4,950000.0,7.0,1,12.0,270000.0
3564,3,4,270000.0,8.0,1,13.0,470000.0
3565,3,4,470000.0,9.0,1,14.0,760000.0
3566,3,4,760000.0,10.0,2,1.0,536000.0
3567,3,4,536000.0,11.0,2,2.0,454000.0
3568,3,4,454000.0,12.0,2,3.0,752000.0
3569,3,4,752000.0,13.0,2,4.0,716000.0
3570,3,4,716000.0,14.0,2,5.0,383000.0
3571,3,4,383000.0,15.0,2,6.0,56000.0
3572,3,4,56000.0,16.0,2,7.0,737000.0
3573,3,4,737000.0,17.0,2,8.0,864000.0
3574,3,4,864000.0,18.0,2,9.0,758000.0
3575,3,4,758000.0,19.0,2,10.0,733000.0
3576,3,4,733000.0,20.0,2,11.0,763000.0
3577,3,4,763000.0,21.0,2,12.0,629000.0
3578,3,4,629000.0,22.0,2,13.0,578000.0
3579,3,4,578000.0,23.0,2,14.0,438000.0
3580,3,4,438000.0,24.0,2,15.0,552000.0
3581,3,4,552000.0,25.0,2,16.0,646000.0
3582,3,4,646000.0,26.0,2,17.0,227000.0
3583,3,4,227000.0,27.0,2,18.0,484000.0
3584,3,4,484000.0,28.0,2,19.0,816000.0
3585,3,4,816000.0,29.0,2,20.0,307000.0
3586,3,4,307000.0,30.0,2,21.0,530000.0
3587,3,4,530000.0,31.0,2,22.0,933000.0
3588,3,4,933000.0,32.0,2,23.0,55000.0
3589,3,4,55000.0,33.0,2,24.0,314000.0
3590,3,4,314000.0,34.0,2,25.0,327000.0
3591,3,4,327000.0,35.0,2,26.0,275000.0
3592,3,4,275000.0,36.0,2,27.0,975000.0
3593,3,4,975000.0,37.0,2,28.0,637000.0
3594,3,4,637000.0,38.0,2,29.0,917000.0
3595,3,4,917000.0,39.0,2,30.0,
3596,3,4,,40.0,1,4.0,130000.0
3597,3,4,130000.0,41.0,1,5.0,646000.0
3598,3,4,646000.0,42.0,1,6.0,394000.0
3599,3,4,394000.0,43.0,1,7.0,514000.0
3600,3,4,514000.0,44.0,1,8.0,680000.0
3601,3,4,680000.0,45.0,1,9.0,948000.0
3602,3,4,948000.0,46.0,1,10.0,301000.0
3603,3,4,301000.0,47.0,1,11.0,289000.0
3604,3,4,289000.0,48.0,1,12.0,325000.0
3605,3,4,325000.0,49.0,1,13.0,811000.0
3606,3,4,811000.0,50.0,1,14.0,801000.0
3607,3,44,789000.0,1.0,1,5.0,787000.0
3608,3,44,787000.0,2.0,1,6.0,822000.0
3609,3,44,822000.0,3.0,1,7.0,4000.0
3610,3,44,4000.0,4.0,1,8.0,720000.0
3611,3,44,720000.0,5.0,1,9.0,293000.0
3612,3,44,293000.0,6.0,1,10.0,526000.0
3613,3,44,526000.0,7.0,1,11.0,646000.0
3614,3,44,646000.0,8.0,1,12.0,614000.0
3615,3,44,614000.0,9.0,1,13.0,772000.0
3616,3,44,772000.0,10.0,1,14.0,820000.0
3617,3,44,820000.0,11.0,1,15.0,377000.0
3618,3,44,377000.0,12.0,1,16.0,551000.0
3619,3,44,551000.0,13.0,1,17.0,283000.0
3620,3,44,283000.0,14.0,2,1.0,588000.0
3621,3,44,588000.0,15.0,2,2.0,246000.0
3622,3,44,246000.0,16.0,2,3.0,170000.0
3623,3,44,170000.0,17.0,2,4.0,867000.0
3624,3,44,867000.0,18.0,2,5.0,683000.0
3625,3,44,683000.0,19.0,2,6.0,570000.0
3626,3,44,570000.0,20.0,2,7.0,622000.0
3627,3,44,622000.0,21.0,2,8.0,756000.0
3628,3,44,756000.0,22.0,2,9.0,316000.0
3629,3,44,316000.0,23.0,2,10.0,18000.0
3630,3,44,18000.0,24.0,2,11.0,728000.0
3631,3,44,728000.0,25.0,2,12.0,432000.0
3632,3,44,432000.0,26.0,2,13.0,659000.0
3633,3,44,659000.0,27.0,2,14.0,608000.0
3634,3,44,608000.0,28.0,2,15.0,425000.0
3635,3,44,425000.0,29.0,2,16.0,811000.0
3636,3,44,811000.0,30.0,2,17.0,794000.0
3637,3,44,794000.0,31.0,2,18.0,941000.0
3638,3,44,941000.0,32.0,2,19.0,563000.0
3639,3,44,563000.0,33.0,2,20.0,960000.0
3640,3,44,960000.0,34.0,2,21.0,775000.0
3641,3,44,775000.0,35.0,2,22.0,522000.0
3642,3,44,522000.0,36.0,2,23.0,624000.0
3643,3,44,624000.0,37.0,2,24.0,395000.0
3644,3,44,395000.0,38.0,2,25.0,748000.0
3645,3,44,748000.0,39.0,2,26.0,731000.0
3646,3,44,731000.0,40.0,2,27.0,198000.0
3647,3,44,198000.0,41.0,2,28.0,290000.0
3648,3,44,290000.0,42.0,2,29.0,32000.0
3649,3,44,32000.0,43.0,2,30.0,584000.0
3650,3,44,584000.0,44.0,2,31.0,623000.0
3651,3,44,623000.0,45.0,2,32.0,886000.0
3652,3,44,886000.0,46.0,2,33.0,14000.0
3653,3,44,14000.0,47.0,2,34.0,166000.0
3654,3,44,166000.0,48.0,2,35.0,636000.0
3655,3,44,636000.0,49.0,2,36.0,692000.0
3656,3,44,692000.0,50.0,2,37.0,789000.0
3657,3,5,543000.0,1.0,1,6.0,704000.0
3658,3,5,704000.0,2.0,1,7.0,32000.0
3659,3,5,32000.0,3.0,1,8.0,356000.0
3660,3,5,356000.0,4.0,1,9.0,221000.0
3661,3,5,221000.0,5.0,1,10.0,157000.0
3662,3,5,157000.0,6.0,1,11.0,276000.0
3663,3,5,276000.0,7.0,1,12.0,940000.0
3664,3,5,940000.0,8.0,1,13.0,9000.0
3665,3,5,9000.0,9.0,1,14.0,490000.0
3666,3,5,490000.0,10.0,1,15.0,804000.0
3667,3,5,804000.0,11.0,1,16.0,724000.0
3668,3,5,724000.0,12.0,2,1.0,931000.0
3669,3,5,931000.0,13.0,2,2.0,852000.0
3670,3,5,852000.0,14.0,2,3.0,92000.0
3671,3,5,92000.0,15.0,2,4.0,8000.0
3672,3,5,8000.0,16.0,2,5.0,592000.0
3673,3,5,592000.0,17.0,2,6.0,533000.0
3674,3,5,533000.0,18.0,2,7.0,937000.0
3675,3,5,937000.0,19.0,2,8.0,71000.0
3676,3,5,71000.0,20.0,2,9.0,795000.0
3677,3,5,795000.0,21.0,2,10.0,923000.0
3678,3,5,923000.0,22.0,2,11.0,180000.0
3679,3,5,180000.0,23.0,2,12.0,807000.0
3680,3,5,807000.0,24.0,2,13.0,303000.0
3681,3,5,303000.0,25.0,2,14.0,989000.0
3682,3,5,989000.0,26.0,2,15.0,640000.0
3683,3,5,640000.0,27.0,2,16.0,735000.0
3684,3,5,735000.0,28.0,2,17.0,670000.0
3685,3,5,670000.0,29.0,2,18.0,637000.0
3686,3,5,637000.0,30.0,2,19.0,752000.0
3687,3,5,752000.0,31.0,2,20.0,758000.0
3688,3,5,758000.0,32.0,2,21.0,479000.0
3689,3,5,479000.0,33.0,2,22.0,86000.0
3690,3,5,86000.0,34.0,2,23.0,694000.0
3691,3,5,694000.0,35.0,2,24.0,499000.0
3692,3,5,499000.0,36.0,2,25.0,432000.0
3693,3,5,432000.0,37.0,2,26.0,780000.0
3694,3,5,780000.0,38.0,2,27.0,529000.0
3695,3,5,529000.0,39.0,2,28.0,834000.0
3696,3,5,834000.0,40.0,2,29.0,656000.0
3697,3,5,656000.0,41.0,2,30.0,944000.0
3698,3,5,944000.0,42.0,2,31.0,598000.0
3699,3,5,598000.0,43.0,2,32.0,834000.0
3700,3,5,834000.0,44.0,2,33.0,559000.0
3701,3,5,559000.0,45.0,2,34.0,629000.0
3702,3,5,629000.0,46.0,2,35.0,248000.0
3703,3,5,248000.0,47.0,2,36.0,90000.0
3704,3,5,90000.0,48.0,2,37.0,238000.0
3705,3,5,238000.0,49.0,2,38.0,926000.0
3706,3,5,926000.0,50.0,2,39.0,165000.0
3707,3,55,65000.0,1.0,1,1.0,361000.0
3708,3,55,361000.0,2.0,1,2.0,828000.0
3709,3,55,828000.0,3.0,1,3.0,849000.0
3710,3,55,849000.0,4.0,1,4.0,397000.0
3711,3,55,397000.0,5.0,1,5.0,996000.0
3712,3,55,996000.0,6.0,1,6.0,237000.0
3713,3,55,237000.0,7.0,1,7.0,843000.0
3714,3,55,843000.0,8.0,1,8.0,173000.0
3715,3,55,173000.0,9.0,1,9.0,580000.0
3716,3,55,580000.0,10.0,1,10.0,605000.0
3717,3,55,605000.0,11.0,1,11.0,158000.0
3718,3,55,158000.0,12.0,1,12.0,833000.0
3719,3,55,833000.0,13.0,2,1.0,154000.0
3720,3,55,154000.0,14.0,2,2.0,965000.0
3721,3,55,965000.0,15.0,2,3.0,380000.0
3722,3,55,380000.0,16.0,2,4.0,621000.0
3723,3,55,621000.0,17.0,2,5.0,407000.0
3724,3,55,407000.0,18.0,2,6.0,183000.0
3725,3,55,183000.0,19.0,2,7.0,463000.0
3726,3,55,463000.0,20.0,2,8.0,197000.0
3727,3,55,197000.0,21.0,2,9.0,996000.0
3728,3,55,996000.0,22.0,2,10.0,452000.0
3729,3,55,452000.0,23.0,2,11.0,752000.0
3730,3,55,752000.0,24.0,2,12.0,738000.0
3731,3,55,738000.0,25.0,2,13.0,750000.0
3732,3,55,750000.0,26.0,2,14.0,385000.0
3733,3,55,385000.0,27.0,2,15.0,478000.0
3734,3,55,478000.0,28.0,2,16.0,481000.0
3735,3,55,481000.0,29.0,2,17.0,315000.0
3736,3,55,315000.0,30.0,2,18.0,230000.0
3737,3,55,230000.0,31.0,2,19.0,344000.0
3738,3,55,344000.0,32.0,2,20.0,169000.0
3739,3,55,169000.0,33.0,2,21.0,272000.0
3740,3,55,272000.0,34.0,2,22.0,240000.0
3741,3,55,240000.0,35.0,2,23.0,825000.0
3742,3,55,825000.0,36.0,2,24.0,785000.0
3743,3,55,785000.0,37.0,2,25.0,463000.0
3744,3,55,463000.0,38.0,2,26.0,732000.0
3745,3,55,732000.0,39.0,2,27.0,556000.0
3746,3,55,556000.0,40.0,2,28.0,412000.0
3747,3,55,412000.0,41.0,2,29.0,125000.0
3748,3,55,125000.0,42.0,2,30.0,807000.0
3749,3,55,807000.0,43.0,2,31.0,190000.0
3750,3,55,190000.0,44.0,2,32.0,0.0
3751,3,55,0.0,45.0,2,33.0,900000.0
3752,3,55,900000.0,46.0,2,34.0,571000.0
3753,3,55,571000.0,47.0,2,35.0,394000.0
3754,3,55,394000.0,48.0,2,36.0,902000.0
3755,3,55,902000.0,49.0,2,37.0,963000.0
3756,3,55,963000.0,50.0,2,38.0,246000.0
3757,3,63,697000.0,1.0,2,1.0,565000.0
3758,3,63,565000.0,2.0,2,2.0,807000.0
3759,3,63,807000.0,3.0,2,3.0,824000.0
3760,3,63,824000.0,4.0,2,4.0,507000.0
3761,3,63,507000.0,5.0,2,5.0,396000.0
3762,3,63,396000.0,6.0,2,6.0,348000.0
3763,3,63,348000.0,7.0,2,7.0,161000.0
3764,3,63,161000.0,8.0,2,8.0,90000.0
3765,3,63,90000.0,9.0,2,9.0,347000.0
3766,3,63,347000.0,10.0,2,10.0,413000.0
3767,3,63,413000.0,11.0,2,11.0,137000.0
3768,3,63,137000.0,12.0,2,12.0,965000.0
3769,3,63,965000.0,13.0,2,13.0,729000.0
3770,3,63,729000.0,14.0,2,14.0,259000.0
3771,3,63,259000.0,15.0,2,15.0,931000.0
3772,3,63,931000.0,16.0,2,16.0,653000.0
3773,3,63,653000.0,17.0,2,17.0,738000.0
3774,3,63,738000.0,18.0,2,18.0,52000.0
3775,3,63,52000.0,19.0,2,19.0,302000.0
